hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
"Resort Hotel",0,1,2016,March,12,15,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,0,Transient,30,0,0,Check-Out,2016-03-17
"Resort Hotel",0,2,2015,August,32,5,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,172,0,0,Check-Out,2015-08-06
"Resort Hotel",0,2,2015,August,32,6,0,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,172,0,0,Check-Out,2015-08-07
"Resort Hotel",0,2,2015,August,33,9,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,134,0,1,Check-Out,2015-08-10
"Resort Hotel",0,2,2015,August,33,15,2,2,2,2,0,BB,USA,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,243,0,0,Check-Out,2015-08-19
"Resort Hotel",0,2,2015,August,34,16,1,0,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,0,Transient,153,0,1,Check-Out,2015-08-17
"Resort Hotel",0,2,2015,August,35,26,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",181,0,Transient-Party,96,0,1,Check-Out,2015-08-27
"Resort Hotel",0,2,2015,July,27,3,0,2,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",3,0,Transient,92,0,0,Check-Out,2015-07-05
"Resort Hotel",0,2,2015,July,27,3,2,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,122,0,0,Check-Out,2015-07-07
"Resort Hotel",0,2,2015,July,27,4,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,G,1,"No Deposit",240,0,Transient,163,1,0,Check-Out,2015-07-05
"Resort Hotel",0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,80,0,0,Check-Out,2015-07-06
"Resort Hotel",0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,0,Transient,98,0,0,Check-Out,2015-07-06
"Resort Hotel",0,2,2015,July,29,12,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,98,1,2,Check-Out,2015-07-13
"Resort Hotel",0,2,2015,July,29,17,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,112,0,0,Check-Out,2015-07-19
"Resort Hotel",0,2,2015,November,45,4,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,59,0,0,Check-Out,2015-11-05
"Resort Hotel",0,2,2015,November,45,4,0,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,36,0,1,Check-Out,2015-11-06
"Resort Hotel",0,2,2015,November,46,9,1,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",241,0,Transient,77,1,1,Check-Out,2015-11-13
"Resort Hotel",0,2,2015,November,46,12,0,3,2,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,78,0,1,Check-Out,2015-11-15
"Resort Hotel",0,2,2015,November,46,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,"No Deposit",185,0,Transient-Party,43,0,0,Check-Out,2015-11-14
"Resort Hotel",0,2,2015,October,41,4,1,0,2,0,0,HB,DEU,Corporate,Corporate,0,0,0,A,E,0,"No Deposit",110,0,Transient,93,0,0,Check-Out,2015-10-05
"Resort Hotel",0,2,2015,October,41,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,0,Transient,67,0,1,Check-Out,2015-10-08
"Resort Hotel",0,2,2015,October,42,11,1,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,50,0,1,Check-Out,2015-10-12
"Resort Hotel",0,2,2015,October,42,11,1,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,66,0,1,Check-Out,2015-10-12
"Resort Hotel",0,2,2015,October,42,11,2,0,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",314,0,Transient,38,0,0,Check-Out,2015-10-13
"Resort Hotel",0,2,2015,October,42,12,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,56,0,1,Check-Out,2015-10-14
"Resort Hotel",0,2,2015,October,42,14,0,1,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient-Party,42,0,1,Check-Out,2015-10-15
"Resort Hotel",0,2,2015,October,42,14,0,1,1,0,0,BB,NLD,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient-Party,42,1,1,Check-Out,2015-10-15
"Resort Hotel",0,2,2015,October,44,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,0,Transient,48,0,0,Check-Out,2015-10-29
"Resort Hotel",0,2,2015,October,44,29,0,2,1,0,0,BB,USA,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,35,0,1,Check-Out,2015-10-31
"Resort Hotel",0,2,2015,October,44,29,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,0,Transient,41,1,1,Check-Out,2015-10-31
"Resort Hotel",0,2,2015,October,44,30,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,0,Transient,48,0,2,Check-Out,2015-10-31
"Resort Hotel",0,2,2015,October,44,31,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,"No Deposit",250,0,Transient,88,0,1,Check-Out,2015-11-01
"Resort Hotel",0,2,2015,October,44,31,1,1,3,1,0,BB,GBR,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,0,Transient,114,1,1,Check-Out,2015-11-02
"Resort Hotel",0,2,2015,September,37,7,1,4,2,0,1,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",240,0,Transient,188,0,2,Check-Out,2015-09-12
"Resort Hotel",0,2,2015,September,37,9,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,146,1,0,Check-Out,2015-09-12
"Resort Hotel",0,2,2015,September,37,11,0,1,1,0,0,BB,SWE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,0,Transient,112,0,1,Check-Out,2015-09-12
"Resort Hotel",0,2,2015,September,37,12,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,F,0,"No Deposit",250,0,Transient,131,0,0,Check-Out,2015-09-19
"Resort Hotel",0,2,2015,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,"No Deposit",250,0,Transient,124,1,0,Check-Out,2015-09-18
"Resort Hotel",0,2,2015,September,39,25,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,173,1,0,Check-Out,2015-09-26
"Resort Hotel",0,2,2015,September,40,30,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,1,"No Deposit",NULL,0,Transient,56,0,1,Check-Out,2015-10-02
"Resort Hotel",0,2,2015,September,40,30,0,3,1,0,0,HB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",256,0,Transient-Party,59,0,0,Check-Out,2015-10-03
"Resort Hotel",0,2,2016,February,7,10,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",NULL,0,Transient,30,0,2,Check-Out,2016-02-11
"Resort Hotel",0,3,2015,August,31,1,2,5,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,188,0,2,Check-Out,2015-08-08
"Resort Hotel",0,3,2015,August,32,6,2,4,2,0,0,BB,ROU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,182,0,3,Check-Out,2015-08-12
"Resort Hotel",0,3,2015,August,32,8,2,2,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,212,1,3,Check-Out,2015-08-12
"Resort Hotel",0,3,2015,August,33,15,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,"No Deposit",250,0,Transient,183,0,1,Check-Out,2015-08-17
"Resort Hotel",0,3,2015,July,27,2,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,0,Transient,88,1,0,Check-Out,2015-07-03
"Resort Hotel",0,3,2015,July,27,3,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,0,Transient,111,0,0,Check-Out,2015-07-05
"Resort Hotel",0,3,2015,July,27,3,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,91,1,0,Check-Out,2015-07-06
"Resort Hotel",0,3,2015,July,28,10,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,131,0,1,Check-Out,2015-07-12
"Resort Hotel",0,3,2015,July,29,17,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,0,Transient,116,1,1,Check-Out,2015-07-20
"Resort Hotel",0,3,2015,July,30,23,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,0,Transient,154,1,1,Check-Out,2015-07-24
"Resort Hotel",0,3,2015,November,45,3,0,4,2,2,0,BB,BEL,"Offline TA/TO",TA/TO,0,0,0,C,C,0,"No Deposit",196,0,Transient,41,0,0,Check-Out,2015-11-07
"Resort Hotel",0,3,2015,November,46,9,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,49,0,2,Check-Out,2015-11-10
"Resort Hotel",0,3,2015,November,46,9,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,55,1,2,Check-Out,2015-11-10
"Resort Hotel",0,3,2015,November,46,12,0,3,2,2,0,BB,RUS,"Online TA",TA/TO,0,0,0,G,G,1,"No Deposit",240,0,Transient,104,1,0,Check-Out,2015-11-15
"Resort Hotel",0,3,2015,November,46,13,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,78,0,1,Check-Out,2015-11-14
"Resort Hotel",0,3,2015,October,41,6,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,G,0,"No Deposit",240,0,Transient,87,0,0,Check-Out,2015-10-08
"Resort Hotel",0,3,2015,October,41,8,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,0,Transient,87,1,1,Check-Out,2015-10-09
"Resort Hotel",0,3,2015,October,41,8,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,67,1,1,Check-Out,2015-10-09
"Resort Hotel",0,3,2015,October,41,8,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,F,0,"No Deposit",240,0,Transient,67,0,1,Check-Out,2015-10-09
"Resort Hotel",0,3,2015,October,41,8,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,"No Deposit",250,0,Transient,67,0,0,Check-Out,2015-10-11
"Resort Hotel",0,3,2015,October,41,8,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,74,0,0,Check-Out,2015-10-11
"Resort Hotel",0,3,2015,October,41,8,0,3,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,"No Deposit",281,0,Contract,45,0,0,Check-Out,2015-10-11
"Resort Hotel",0,3,2015,October,41,9,1,2,2,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,83,0,2,Check-Out,2015-10-12
"Resort Hotel",0,3,2015,October,43,23,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,66,0,1,Check-Out,2015-10-25
"Resort Hotel",0,3,2015,October,43,24,1,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,76,0,1,Check-Out,2015-10-26
"Resort Hotel",0,3,2015,October,44,27,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,43,0,1,Check-Out,2015-10-28
"Resort Hotel",0,3,2015,October,44,27,0,2,2,0,0,BB,AUT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,49,1,1,Check-Out,2015-10-29
"Resort Hotel",0,3,2015,October,44,27,2,5,2,0,0,HB,FIN,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,70,0,3,Check-Out,2015-11-03
"Resort Hotel",0,3,2015,October,44,29,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Check-Out,2015-10-30
"Resort Hotel",0,3,2015,October,44,29,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,48,0,2,Check-Out,2015-11-01
"Resort Hotel",0,3,2015,October,44,29,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",240,0,Transient,48,0,2,Check-Out,2015-11-01
"Resort Hotel",0,3,2015,September,36,4,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,135,1,2,Check-Out,2015-09-07
"Resort Hotel",0,3,2015,September,37,11,0,1,1,0,0,BB,GBR,Corporate,Direct,0,0,0,A,D,0,"No Deposit",NULL,0,Transient,134,0,0,Check-Out,2015-09-12
"Resort Hotel",0,4,2015,August,32,7,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,I,0,"No Deposit",240,0,Transient,0,0,2,Check-Out,2015-08-07
"Resort Hotel",0,4,2015,August,32,7,0,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,H,0,"No Deposit",240,0,Transient,191,0,3,Check-Out,2015-08-09
"Resort Hotel",0,4,2015,August,32,7,0,2,2,1,0,BB,IND,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,0,Transient,226,0,4,Check-Out,2015-08-09
"Resort Hotel",0,4,2015,August,32,8,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,172,0,3,Check-Out,2015-08-11
"Resort Hotel",0,4,2015,August,35,28,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,165,1,1,Check-Out,2015-08-29
"Resort Hotel",0,4,2015,August,35,28,0,2,2,1,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,G,1,"No Deposit",242,0,Transient,181,0,2,Check-Out,2015-08-30
"Resort Hotel",0,4,2015,August,35,29,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",67,0,Transient,78,1,0,Check-Out,2015-09-02
"Resort Hotel",0,4,2015,July,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,"No Deposit",250,0,Transient,93,0,1,Check-Out,2015-07-07
"Resort Hotel",0,4,2015,July,29,18,1,1,1,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,187,0,0,Check-Out,2015-07-20
"Resort Hotel",0,4,2015,July,30,19,2,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,155,1,2,Check-Out,2015-07-21
"Resort Hotel",0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,192,0,2,Check-Out,2015-08-02
"Resort Hotel",0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient-Party,192,1,2,Check-Out,2015-08-02
"Resort Hotel",0,4,2015,November,45,1,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,39,0,0,Check-Out,2015-11-02
"Resort Hotel",0,4,2015,November,45,6,0,1,1,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,70,0,0,Check-Out,2015-11-07
"Resort Hotel",0,4,2015,November,45,7,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,78,0,1,Check-Out,2015-11-08
"Resort Hotel",0,4,2015,November,45,7,2,1,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,94,1,3,Check-Out,2015-11-10
"Resort Hotel",0,4,2015,October,41,9,0,2,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,89,0,2,Check-Out,2015-10-11
"Resort Hotel",0,4,2015,October,41,9,1,2,2,1,0,BB,ESP,"Online TA",TA/TO,0,0,0,G,G,1,"No Deposit",240,0,Transient,113,0,1,Check-Out,2015-10-12
"Resort Hotel",0,4,2015,October,41,9,2,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,70,0,1,Check-Out,2015-10-14
"Resort Hotel",0,4,2015,October,41,10,1,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,102,0,1,Check-Out,2015-10-12
"Resort Hotel",0,4,2015,October,41,10,1,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,108,1,1,Check-Out,2015-10-12
"Resort Hotel",0,4,2015,October,41,10,1,1,2,2,0,BB,CHL,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,112,0,0,Check-Out,2015-10-12
"Resort Hotel",0,4,2015,October,42,12,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,0,Transient,48,0,0,Check-Out,2015-10-14
"Resort Hotel",0,4,2015,October,43,23,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,77,0,1,Check-Out,2015-10-24
"Resort Hotel",0,4,2015,October,44,30,1,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,0,Transient,47,0,0,Check-Out,2015-11-02
"Resort Hotel",0,4,2015,October,44,30,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Check-Out,2015-11-02
"Resort Hotel",0,4,2015,October,44,30,2,6,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,0,Transient,50,0,0,Check-Out,2015-11-07
"Resort Hotel",0,4,2015,October,44,31,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",330,0,Transient,37,1,0,Check-Out,2015-11-01
"Resort Hotel",0,4,2015,October,44,31,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",330,0,Transient,45,0,0,Check-Out,2015-11-01
"Resort Hotel",0,4,2015,September,36,2,0,4,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,154,0,0,Check-Out,2015-09-06
"Resort Hotel",0,4,2015,September,36,4,2,2,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,0,Transient,151,0,2,Check-Out,2015-09-08
"Resort Hotel",0,4,2015,September,37,7,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,"No Deposit",250,0,Transient,161,0,0,Check-Out,2015-09-12
"Resort Hotel",0,4,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,133,1,0,Check-Out,2015-09-13
"Resort Hotel",0,4,2015,September,38,19,1,1,1,0,0,HB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",248,0,Transient-Party,59,0,0,Check-Out,2015-09-21
"Resort Hotel",0,5,2015,August,32,8,1,1,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,G,H,0,"No Deposit",240,0,Transient,250,0,1,Check-Out,2015-08-10
"Resort Hotel",0,5,2015,August,32,8,2,1,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,0,Transient,158,0,1,Check-Out,2015-08-11
"Resort Hotel",0,5,2015,August,33,9,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",306,0,Transient,127,0,0,Check-Out,2015-08-10
"Resort Hotel",0,5,2015,August,33,10,0,0,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,F,0,"No Deposit",240,0,Transient,0,0,2,Check-Out,2015-08-10
"Resort Hotel",0,5,2015,August,36,30,2,2,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",142,0,Contract,107,0,0,Check-Out,2015-09-03
"Resort Hotel",0,5,2015,July,27,2,0,2,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,135,1,2,Check-Out,2015-07-04
"Resort Hotel",0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,146,0,1,Check-Out,2015-07-12
"Resort Hotel",0,5,2015,July,30,21,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,"No Deposit",NULL,0,Transient,100,0,0,Check-Out,2015-07-23
"Resort Hotel",0,5,2015,November,45,1,1,0,2,0,0,HB,ESP,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,55,0,0,Check-Out,2015-11-02
"Resort Hotel",0,5,2015,November,46,14,2,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,0,Transient,68,1,1,Check-Out,2015-11-18
"Resort Hotel",0,5,2015,October,41,10,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,0,Transient,60,0,1,Check-Out,2015-10-11
"Resort Hotel",0,5,2015,October,41,10,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,78,1,1,Check-Out,2015-10-12
"Resort Hotel",0,5,2015,October,41,10,1,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,H,0,"No Deposit",240,0,Transient,68,1,2,Check-Out,2015-10-12
"Resort Hotel",0,5,2015,October,41,10,1,1,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,0,Transient,102,0,2,Check-Out,2015-10-12
"Resort Hotel",0,5,2015,October,42,11,2,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,50,0,2,Check-Out,2015-10-13
"Resort Hotel",0,5,2015,October,42,11,2,5,1,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,0,Transient,70,0,1,Check-Out,2015-10-18
"Resort Hotel",0,5,2015,October,42,11,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,0,Transient,93,0,0,Check-Out,2015-10-18
"Resort Hotel",0,5,2015,October,42,11,4,5,1,0,0,SC,PRT,Corporate,Corporate,0,0,0,A,I,0,"No Deposit",NULL,0,Transient-Party,0,0,0,Check-Out,2015-10-11
"Resort Hotel",0,5,2015,October,43,19,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,"No Deposit",NULL,0,Transient,37,0,0,Check-Out,2015-10-20
"Resort Hotel",0,5,2015,October,43,24,2,2,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",314,0,Transient,47,0,0,Check-Out,2015-10-28
"Resort Hotel",0,5,2015,October,44,31,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",156,0,Transient,47,0,2,Check-Out,2015-11-07
"Resort Hotel",0,5,2015,September,36,1,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,"No Deposit",250,0,Transient,113,0,0,Check-Out,2015-09-03
"Resort Hotel",0,5,2015,September,37,6,0,0,1,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,0,Transient,0,0,0,Check-Out,2015-09-06
"Resort Hotel",0,5,2015,September,38,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,G,0,"No Deposit",250,0,Transient,146,0,0,Check-Out,2015-09-16
"Resort Hotel",0,5,2015,September,38,16,0,1,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,67,1,2,Check-Out,2015-09-17
"Resort Hotel",0,6,2015,August,32,4,2,5,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,188,0,2,Check-Out,2015-08-11
"Resort Hotel",0,6,2015,August,32,7,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,F,0,"No Deposit",240,0,Transient,211,0,1,Check-Out,2015-08-09
"Resort Hotel",0,6,2015,August,33,14,2,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,196,1,1,Check-Out,2015-08-19
"Resort Hotel",0,6,2015,August,35,23,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,0,Transient,201,0,0,Check-Out,2015-08-27
"Resort Hotel",0,6,2015,August,36,31,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,120,0,1,Check-Out,2015-09-03
"Resort Hotel",0,6,2015,July,29,14,2,5,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,180,1,2,Check-Out,2015-07-21
"Resort Hotel",0,6,2015,July,29,17,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,0,0,1,Check-Out,2015-07-17
